tournament,date,home_team,away_team,home_score,away_score,p_home,p_draw,p_away,lam_home,lam_away,w_ens
WC 2022,2022-11-26,Tunisia,Australia,0,1,0.3337537216910536,0.29816808586795057,0.3680781924409958,1.0480241296107558,1.1132478539764756,0.55
WC 2022,2022-11-26,France,Denmark,2,1,0.40337040100433763,0.2868924208475292,0.3097371781481333,1.2435321163174071,1.0651477078398286,0.55
WC 2022,2022-11-26,Poland,Saudi Arabia,2,0,0.40645537419508826,0.30017362285756166,0.2933710029473501,1.1732014017448453,0.9455715474287798,0.55
WC 2022,2022-11-26,Argentina,Mexico,2,0,0.6253240082674518,0.22827882253286252,0.14639716919968554,1.840064580800492,0.7362522640783513,0.55
WC 2022,2022-11-27,Belgium,Morocco,0,2,0.39219097746220044,0.27637518641798986,0.3314338361198099,1.3033562129032936,1.1660633575610762,0.55
WC 2022,2022-11-27,Croatia,Canada,4,1,0.35041242331515654,0.27810618859310526,0.3714813880917382,1.1824212049748222,1.250038416071144,0.55
WC 2022,2022-11-27,Japan,Costa Rica,0,1,0.407651611366828,0.3022081906596541,0.2901401979735177,1.159906347212813,0.9492157872078838,0.55
WC 2022,2022-11-27,Spain,Germany,1,1,0.4877128307992752,0.25650471797361574,0.25578245122710896,1.5748575748732816,1.0697575672461566,0.55
WC 2022,2022-11-28,South Korea,Ghana,2,3,0.48984965187659774,0.2821095434941698,0.22804080462923246,1.3724704336397657,0.8382099037413318,0.55
WC 2022,2022-11-28,Portugal,Uruguay,2,0,0.38866169696536945,0.2919791581101179,0.3193591449245127,1.1864705300939256,1.0342288699906703,0.55
WC 2022,2022-11-28,Cameroon,Serbia,3,3,0.2021217626679449,0.2661015542619718,0.5317766830700832,0.8157717221868631,1.5244287104590621,0.55
WC 2022,2022-11-28,Brazil,Switzerland,1,0,0.6943261903146675,0.19969288188170364,0.10598092780362894,1.9970803136239683,0.6310946855074434,0.55
WC 2022,2022-11-29,Ecuador,Senegal,1,2,0.3753153550822894,0.3035087195017199,0.32117592541599055,1.0945489422550119,1.0022371309910596,0.55
WC 2022,2022-11-29,Qatar,Netherlands,0,2,0.2993106798526829,0.2556666045704874,0.44502271557682965,1.1999120455766779,1.5878991145726675,0.55
WC 2022,2022-11-29,Wales,England,0,3,0.2064240629784811,0.27480164349606684,0.5187742935254521,0.8204119030014161,1.4169944131830143,0.55
WC 2022,2022-11-29,Iran,United States,0,1,0.35193209378781043,0.3088867406476358,0.3391811655645537,1.026478012181934,1.0088406533337357,0.55
WC 2022,2022-11-30,Poland,Argentina,0,2,0.09768986536344425,0.18475663050071664,0.7175535041358392,0.6469930442002871,2.158221388241393,0.55
WC 2022,2022-11-30,Saudi Arabia,Mexico,1,2,0.21536814349257727,0.2858984100796256,0.49873344642779716,0.784472106617466,1.345380804669385,0.55
WC 2022,2022-11-30,Australia,Denmark,1,0,0.3125003057819826,0.28775776897257044,0.3997419252454468,1.0472578546068596,1.2378252145005668,0.55
WC 2022,2022-11-30,Tunisia,France,1,0,0.2574025808555785,0.2789618692992525,0.46363554984516897,0.9565879059072577,1.363279807966789,0.55
WC 2022,2022-12-01,Japan,Spain,2,1,0.242349467301609,0.26776128863204784,0.48988924406634304,0.94665753566172,1.469776139739008,0.55
WC 2022,2022-12-01,Costa Rica,Germany,2,4,0.28194625044007365,0.27933942767377196,0.4387143218861543,1.041881930839095,1.3491083402363064,0.55
WC 2022,2022-12-01,Croatia,Belgium,0,0,0.3271733419449926,0.2638140696650541,0.4090125883899534,1.2303670885484976,1.4439541186729246,0.55
WC 2022,2022-12-01,Canada,Morocco,1,2,0.36334591298262253,0.29198573335453787,0.3446683536628396,1.1439594951919165,1.0876574846296707,0.55
WC 2022,2022-12-02,Serbia,Switzerland,2,3,0.42456309177446183,0.27336604914002727,0.302070859085511,1.3718075470253674,1.116426679457816,0.55
WC 2022,2022-12-02,Cameroon,Brazil,1,0,0.07395141820296666,0.18431322463518085,0.7417353571618525,0.48145088774518013,2.0446027729202894,0.55
WC 2022,2022-12-02,Ghana,Uruguay,0,2,0.14444294096841792,0.24512154650479542,0.6104355125267865,0.6534560510578802,1.6489924945043546,0.55
WC 2022,2022-12-02,South Korea,Portugal,2,1,0.2149465175232983,0.2624050502953363,0.5226484321813653,0.8704350393728666,1.533785358623018,0.55
WC 2022,2022-12-03,Argentina,Australia,2,1,0.6375154054803573,0.22177963709537962,0.14070495742426287,1.8753606520105417,0.7298273107993325,0.55
WC 2022,2022-12-03,Netherlands,United States,3,1,0.4298168001172492,0.27198680373729217,0.2981963961454587,1.3848911876185825,1.0928459446603263,0.55
WC 2022,2022-12-04,France,Poland,3,1,0.5332023756020062,0.252220207290198,0.2145774171077956,1.613976202479439,0.9344005350776784,0.55
WC 2022,2022-12-04,England,Senegal,3,0,0.45667338813966335,0.28308446460498554,0.26024214725535105,1.323163415039947,0.9637925736206732,0.55
WC 2022,2022-12-05,Japan,Croatia,1,1,0.3827714150237329,0.28085630978578735,0.3363722751904797,1.2474081458447128,1.1473084934861273,0.55
WC 2022,2022-12-05,Brazil,South Korea,4,1,0.6779101220598045,0.20717210715769466,0.11491777078250087,1.955804467452185,0.6696350659092267,0.55
WC 2022,2022-12-06,Morocco,Spain,0,0,0.22434284178515118,0.2778409629150826,0.4978161952997663,0.8418220581667317,1.4041075867318802,0.55
WC 2022,2022-12-06,Portugal,Switzerland,6,1,0.5356562557162512,0.2581618499323594,0.20618189435138967,1.5691390869309219,0.8547934959486192,0.55
WC 2022,2022-12-09,Netherlands,Argentina,2,2,0.20861904340374576,0.23667471707574467,0.5547062395205096,0.9993769564415864,1.7862119988701717,0.55
WC 2022,2022-12-09,Croatia,Brazil,1,1,0.1294587028268831,0.2154353387549555,0.6551059584181613,0.7087169731098337,1.8993552486895806,0.55
WC 2022,2022-12-10,Morocco,Portugal,1,0,0.24486821423600308,0.2828120438088388,0.47231974195515813,0.8800038820137561,1.3552764477468937,0.55
WC 2022,2022-12-10,England,France,1,2,0.3289802629278745,0.27902687290280836,0.3919928641693171,1.145715459102969,1.2809205777879038,0.55
WC 2022,2022-12-13,Argentina,Croatia,3,0,0.6211898891698246,0.227314359512402,0.1514957513177732,1.8290139700649468,0.7658821906493753,0.55
WC 2022,2022-12-14,France,Morocco,2,0,0.4293537484733416,0.2837093508848981,0.28693690064176014,1.3026090542636317,1.0216967627159081,0.55
WC 2022,2022-12-17,Croatia,Morocco,2,1,0.35304408912007396,0.2935610293982128,0.3533948814817133,1.1170049201260364,1.1065708980795432,0.55
WC 2022,2022-12-18,Argentina,France,3,3,0.521449151121492,0.25520015020183345,0.22335069867667456,1.6266614169781615,0.9509109738446087,0.55
EURO 2024,2024-06-14,Germany,Scotland,5,1,0.702254959973803,0.17801618181265405,0.11972885821354293,2.3673049721721338,0.8714197960367809,0.55
EURO 2024,2024-06-15,Hungary,Switzerland,1,3,0.323576914554354,0.2949606439977296,0.3814624414479163,1.0663534134074464,1.1743921527262324,0.55
EURO 2024,2024-06-15,Spain,Croatia,3,0,0.46906251689597234,0.2729645720898606,0.2579729110141671,1.4396028506745848,0.9944129136744314,0.55
EURO 2024,2024-06-15,Italy,Albania,2,1,0.541037981361183,0.28026285030344733,0.17869916833536986,1.4236934717647012,0.7086458964304424,0.55
EURO 2024,2024-06-16,Poland,Netherlands,1,2,0.2185283662392772,0.25491370547542247,0.5265579282853001,0.9425825447249303,1.625165314935571,0.55
EURO 2024,2024-06-16,Slovenia,Denmark,1,1,0.26473125208346654,0.30489448715542317,0.4303742607611103,0.8804776804361648,1.1992532195838843,0.55
EURO 2024,2024-06-16,Serbia,England,0,1,0.22133919307088784,0.26131709004578496,0.5173437168833273,0.9210166418690531,1.5549827259220754,0.55
EURO 2024,2024-06-17,Austria,France,0,1,0.2595511573013945,0.258264523559164,0.4821843191394416,1.1013791120822325,1.5841617000762303,0.55
EURO 2024,2024-06-17,Romania,Ukraine,3,0,0.2631300208032047,0.29659453946349995,0.44027543973329525,0.8901102674809529,1.2541063762236038,0.55
EURO 2024,2024-06-17,Belgium,Slovakia,0,1,0.586189607389446,0.24158926978276088,0.17222112282779325,1.7314459120351144,0.815547788823795,0.55
EURO 2024,2024-06-18,Turkey,Georgia,3,1,0.38788412025606317,0.2690902740430273,0.3430256057009095,1.3722558568976768,1.260217910784584,0.55
EURO 2024,2024-06-18,Portugal,Czech Republic,2,1,0.5601946658504166,0.23607272565632362,0.20373260849325975,1.8109021732466335,1.001749098551186,0.55
EURO 2024,2024-06-19,Scotland,Switzerland,1,1,0.21423405104351995,0.2534299251949134,0.5323360237615667,0.9319752865226442,1.6380944105673794,0.55
EURO 2024,2024-06-19,Germany,Hungary,2,0,0.5421644603436486,0.23890311127096633,0.21893242838538512,1.8333633587306337,1.0477564293317925,0.55
EURO 2024,2024-06-19,Croatia,Albania,2,2,0.5462863710782614,0.27343509945661365,0.1802785294651248,1.4677431343127711,0.7244205330038322,0.55
EURO 2024,2024-06-20,Denmark,England,1,1,0.2763522373468464,0.2940054536852702,0.42964230896788347,0.9592564939201207,1.2392276223274876,0.55
EURO 2024,2024-06-20,Spain,Italy,1,0,0.4625078918196466,0.2779262752088084,0.2595658329715451,1.4042771715213727,0.9785662494538054,0.55
EURO 2024,2024-06-20,Slovenia,Serbia,1,1,0.325226609406699,0.29261665311346297,0.382156737479838,1.1000395186900116,1.2063273452765935,0.55
EURO 2024,2024-06-21,Netherlands,France,0,0,0.35906174666257207,0.26491809462459476,0.376020158712833,1.3309203411775103,1.366426171440602,0.55
EURO 2024,2024-06-21,Poland,Austria,1,3,0.3238978500259202,0.28724762022115213,0.3888545297529278,1.1014614239389797,1.2324678205992954,0.55
EURO 2024,2024-06-21,Slovakia,Ukraine,1,2,0.3081974870425309,0.29174053438693265,0.4000619785705365,1.0419600798665918,1.233482451400619,0.55
EURO 2024,2024-06-22,Belgium,Romania,2,0,0.6261960906121813,0.23180409772850083,0.14199981165931813,1.784107942930414,0.704138013337918,0.55
EURO 2024,2024-06-22,Georgia,Czech Republic,1,1,0.25172443077261064,0.26090084140950126,0.4873747278178881,1.0296611070619868,1.545372678731121,0.55
EURO 2024,2024-06-22,Turkey,Portugal,0,3,0.12239710594319357,0.1883831819349021,0.6892197121219046,0.8221870415694532,2.2395608335758466,0.55
EURO 2024,2024-06-23,Germany,Switzerland,1,1,0.5187489249553865,0.24010780382157945,0.24114327122303372,1.8028656933797491,1.1366533898587268,0.55
EURO 2024,2024-06-23,Scotland,Hungary,0,1,0.24018645141796285,0.2700342327008156,0.4897793158812216,0.9426301685418164,1.5411332593771139,0.55
EURO 2024,2024-06-24,Albania,Spain,0,1,0.11105010400354365,0.209472878730755,0.6794770172657013,0.6533328634245966,1.9575183720955385,0.55
EURO 2024,2024-06-24,Croatia,Italy,1,1,0.3433339013254622,0.3033626281615861,0.35330347051295186,1.0646620781326885,1.0779276926647894,0.55
EURO 2024,2024-06-25,France,Poland,1,1,0.5217117444357409,0.24958604725401362,0.22870220831024565,1.6749512349903095,1.0252732944953142,0.55
EURO 2024,2024-06-25,Denmark,Serbia,0,0,0.4206669651527307,0.28336776509744643,0.29596526974982296,1.31338541371428,1.041943482222049,0.55
EURO 2024,2024-06-25,England,Slovenia,0,0,0.5140687707362757,0.2805403172368222,0.20539091202690218,1.4240136916008082,0.8223824610573737,0.55
EURO 2024,2024-06-25,Netherlands,Austria,2,3,0.48959439421245293,0.2611444155627655,0.24926119022478158,1.5564746782783194,1.019323519539264,0.55
EURO 2024,2024-06-26,Slovakia,Romania,1,1,0.385762755621559,0.3086357754507085,0.3056014689277327,1.1142781616265225,0.9535287039967941,0.55
EURO 2024,2024-06-26,Ukraine,Belgium,0,0,0.19979688556981381,0.250774634452366,0.5494284799778201,0.8880421969966457,1.6425842391285679,0.55
EURO 2024,2024-06-26,Georgia,Portugal,2,0,0.12212397448662118,0.19162902981889565,0.6862469956944831,0.8060606217231694,2.2047279670949624,0.55
EURO 2024,2024-06-26,Czech Republic,Turkey,1,2,0.4866098521296766,0.255981932644777,0.25740821522554647,1.5950296800469794,1.0989905936402178,0.55
EURO 2024,2024-06-29,Switzerland,Italy,2,0,0.2658512520950897,0.28858696484011875,0.4455617830647916,0.9383872920543376,1.3078807651890547,0.55
EURO 2024,2024-06-29,Germany,Denmark,2,0,0.4471603737161267,0.2593887910510582,0.293450835232815,1.541215242046515,1.198683635310005,0.55
EURO 2024,2024-06-30,Spain,Georgia,4,1,0.7192158741510224,0.17780752581810128,0.10297660003087626,2.307200175971965,0.7400408339390772,0.55
EURO 2024,2024-06-30,England,Slovakia,2,1,0.5319040680919361,0.26739617585916114,0.20069975604890264,1.5208516959844833,0.845463442205095,0.55
EURO 2024,2024-07-01,France,Belgium,1,0,0.35928641890058255,0.2674097122896446,0.37330386880977284,1.3106281058643243,1.3331333999320565,0.55
EURO 2024,2024-07-01,Portugal,Slovenia,0,0,0.5752518092370773,0.24514008323312275,0.17960810752980005,1.717149047426401,0.8752758600107231,0.55
EURO 2024,2024-07-02,Romania,Netherlands,0,3,0.1460904629628287,0.22981289404301877,0.6240966429941524,0.730135160570035,1.8170953671688892,0.55
EURO 2024,2024-07-02,Austria,Turkey,1,2,0.5293644098858161,0.2505215136533176,0.22011407646086645,1.6710218368234444,0.9940801617883481,0.55
EURO 2024,2024-07-05,Germany,Spain,1,2,0.3088996322859068,0.24429287616567924,0.4468074915484139,1.3562679584888535,1.6826523441300298,0.55
EURO 2024,2024-07-05,Portugal,France,0,0,0.3754497372685649,0.26219898808310926,0.3623512746483257,1.39205598607195,1.3692656407175803,0.55
EURO 2024,2024-07-06,England,Switzerland,1,1,0.49438378992214194,0.27396106388163916,0.23165514619621913,1.445589366606725,0.8983775460813055,0.55
EURO 2024,2024-07-06,Netherlands,Turkey,2,1,0.6718824525323551,0.19601718526994294,0.13210036219770185,2.1664277938175167,0.8484951327053994,0.55
EURO 2024,2024-07-09,Spain,France,2,1,0.4106818796278904,0.2642424109781117,0.32507570939399794,1.4386749174477562,1.25226625172365,0.55
EURO 2024,2024-07-10,Netherlands,England,1,2,0.3738044413833391,0.2845330342235884,0.34166252439307243,1.2302906586498845,1.166486338451467,0.55
EURO 2024,2024-07-14,Spain,England,2,1,0.4182653379126035,0.28249254249887035,0.299242119588526,1.3170760438673403,1.0601709075535857,0.55
